	motif_1	motif_2	motif_3	motif_4	motif_5	motif_6	motif_7	motif_8	motif_9	motif_10	motif_11	motif_12	motif_13	motif_14	motif_15	motif_16	motif_17	motif_18	motif_19	motif_20	motif_21	motif_22	motif_23	motif_24	motif_25	motif_26	motif_27	motif_28	motif_29	motif_30	motif_31	motif_32	motif_33	motif_34	motif_35	motif_36	motif_37	motif_38	motif_39	motif_40	motif_41	motif_42	motif_43	motif_44	motif_45	motif_46	motif_47	motif_48	motif_49	motif_50
prom_11	0.3585628915172192	0.10826133092368131	0.926568517595437	0.45448092832374565	0.3884172538912066	0.40255679063680894	0.6566717400779023	0.7408147195365217	0.4336609836751505	0.6541245976361592	0.7622413075447152	1.0441770551152223	1.0159600097269197	1.0582792146422382	0.15969569445449863	0.7087935930229652	1.0060124033187272	0.6165884547076994	0.4726425725444511	1.0161954037497982	0.4838424427531238	0.2150825098393128	0.3366214513673821	0.969953627263482	0.8534995125422925	1.0050010076548357	0.3154947529531006	0.9112146273712951	0.2551019853618025	0.9292879215749318	0.47992174894887285	0.3671183525355102	1.078311324009091	0.20874073142114138	0.14979309832458856	0.33453021463045607	0.3323578381102994	0.4995277423613522	0.45709336930829214	0.3351763142894415	0.8760059584845393	0.3512777970573834	0.238892277488208	0.4001696679136132	0.5435771031887279	1.0627017747463094	0.6811424269897428	0.5067741393263939	0.22947541927263684	0.42962398256987955
prom_12	0.13714055438304365	0.36779049697303445	0.8651392494909615	0.17651791670264363	0.2845652896534189	0.4872939316539824	0.11376113129976143	0.6370342399565557	0.2115459345381482	0.5238290476770747	0.8997658961525402	0.31751116311366856	0.8692166445467163	1.0358139663767219	0.2503002716151579	0.3718740753757118	0.8764482785249483	0.8371614134828642	0.3710471509518005	0.3206662379686229	0.5295002509795559	0.9070440511297535	0.8675758359614636	0.7255733752298602	0.25529226145478845	0.2825917664696953	0.6227259735823973	0.9501071146904689	0.5752420760791657	0.9106834768564129	0.565780497536635	0.15047467021656816	0.14889189452396726	0.585262683131992	0.7730619621486088	0.9324994478106157	0.3481960621831973	0.10391448924976524	0.660676696564152	0.3760695634903476	0.8506277987292431	0.3245603130705881	0.9897899083286694	1.0309813821364304	0.37455030681214363	0.8603156238632966	0.8909594979458817	0.26419926936739635	0.8716953848393973	0.5355716557082538
prom_13	0.532152530092014	0.8811288866084268	1.0557735699371367	0.5613817493402545	0.5056255166067882	0.9682198177591961	0.14972691101302263	0.4539509564671059	0.3355074299489835	0.8751124067779472	0.6915538043823918	0.5151859129014763	0.6646838899269529	0.8075257726056707	1.0223391740303602	0.4326008013407219	0.8676366419538936	0.7320864231469068	0.8582362362960617	1.080950580116883	0.2691562245774085	0.5363774126794432	1.0215414775925027	0.16208265252777423	0.6369359855925665	0.8116315330637255	0.8009772750068825	0.46440849904525505	0.8311370756737082	0.40676254500352893	0.7530949321101449	0.9438823534125356	0.16749306972701652	0.1124398640034994	0.22996841512541136	0.7202025200340512	0.9938838268420187	0.9583244844778684	0.10184761438352166	0.8907203711818937	0.24203718438487967	0.3112563237640732	1.0745464357066599	0.5801693307053741	0.786633462548805	0.22460349024528373	1.095431178023965	0.8087857637111646	0.6010201162114915	0.956842231041672
prom_14	0.7717594356263483	0.37951782177177906	0.35351477291582856	0.8548279269198468	0.6228965070156701	0.2489676737408573	0.327612788093271	1.051624815162148	0.5570183811919835	0.43293432581125924	0.653308283828814	0.7575494141844359	0.40573546206550726	0.6528653819994071	0.888799725020439	0.2636564815789818	0.6719021254688148	0.9254297668287504	0.7061420970930656	0.9649013352976912	0.3653502071354442	0.1296398883215603	0.8725943805679782	0.16344399524062006	0.7365153198484777	0.7414922118184802	0.20713834153718627	0.5882421063989174	0.32062023072686974	0.532685019416259	1.0899289621492558	0.4843191886221737	0.32688489822396427	0.17680813457001623	0.5208387432757641	0.6682519380034608	0.7617244763767228	0.9465122541061968	0.4101802563150363	0.16393154268508794	0.5748211286016207	0.6172981011540707	0.30496895902275667	1.030087527382993	1.0571136545269024	1.0282616348390925	0.14047696805439394	0.10014973826618426	0.2852971942868957	0.5091484996152773
prom_15	0.3074475669765472	0.8523148157479417	0.8307432058377601	0.224595736019128	0.15421743722099637	0.35081053814709906	0.47707635324386133	0.7782141371533361	0.555423607176466	0.5666801256063544	0.3194987747523492	1.088685180654822	0.40130269828789544	0.5489052647585844	0.2645935183507847	0.15820400492241873	1.0452678703479452	0.5010140756465367	0.580177252808351	0.3416668445625983	0.9303123586484501	0.10696320097527648	0.484819108769029	0.15738581090586692	0.5246507284002839	0.6581031894566044	0.7462630255569306	1.0408877790896898	0.8797588930506325	0.47409513451204544	0.8210086845527262	0.4939483527429357	0.6977315430471386	0.794682558979799	1.0233149441502114	0.2537623260092472	0.6860681878320657	0.3032329336715147	0.7524879128363982	0.8796013707537067	0.22108080572809932	0.48697205300229696	0.9701386817947731	0.43953180644606904	0.23330285102345652	0.10971580555946461	0.9535614435005276	0.7614760053895262	0.457639180995708	0.7192112067121724
prom_16	0.6866463829449729	0.6462820065164725	0.8510732291053565	0.1240794695320381	0.15870105218020605	0.29968778663603823	0.8604431902565078	0.7596987404053651	0.31157176224101946	0.528306525368719	0.24340744366841208	0.2850090049364664	0.5568142931440524	0.8970067728903226	0.650224970328643	0.7297930487413771	0.23510455798732213	0.17772880636039448	0.6340049995619649	0.8766973230273473	1.0309931662058092	0.5101212472404253	0.44339381721587845	0.7323205523824445	0.7372599497568764	1.0040541458064394	0.2378997042232495	0.7204830731387587	0.12401954995551304	0.964300711300063	0.9577858473492428	0.8945288644996725	0.409478845915638	1.0750139948767639	1.073989087777249	0.4029265266864368	0.24357193621525156	0.12187865463876926	0.7508674655545242	0.8974015720638109	0.5372307526652444	0.2543265553584251	0.731739316077686	0.8522796002155473	0.6866990585892622	0.3731040691293249	0.15614634462839008	1.0006670062403151	0.10255666364621632	0.37623106961295005
prom_17	0.8361881930112565	0.2605119980179528	0.5548898477354895	0.5643431908545858	0.371956612500156	0.508225902924747	0.6645312301139226	0.17835057440752125	0.2755667006135709	0.6116843184650432	0.9406680994679161	0.463320152200393	0.1833539566004472	0.9791148876844483	0.14947144407340276	0.5906090798781919	1.0048213621009185	0.4519894221401599	0.9503930302590223	0.20874294196274915	0.3496947694899756	0.7409144050219797	1.0838151092416124	0.8236678984811393	0.6555646744016738	0.8478115129718136	0.9633067669740679	0.22464867346828413	0.8231293362349931	0.5009983188656345	1.0606304097823862	0.34693939979356914	0.8896964740740717	0.7661139046720554	0.10778045382314641	1.0102283349668095	0.4185065345765854	0.8237672452535487	0.3079798891069365	0.1684326216138229	1.0020633353670376	0.7602897930127752	1.0876015297387183	0.8636217922731941	0.6550810394027139	0.9815397139520756	0.5281428149487082	0.8818858206755519	0.18180148059910053	0.19944376067972394
prom_18	0.5583818424755825	0.4326510572143917	1.042585955045495	0.45095990344706005	0.8700393945971442	0.6263489634171732	0.5823143534372128	1.0085960218217525	0.5933763261754132	0.524797583182593	0.7128651338535701	0.21235931872743544	0.3057265039856879	0.3856595477454151	0.6615350616510853	0.2430512136579636	0.3150847312357161	0.1524998842002844	0.18930656222408274	0.6918585182870253	0.38257228452467407	0.820499832495183	1.0392594028558901	0.24605524779283508	0.3476076125858478	0.5226954769646267	1.001757155709651	0.17098057544239223	0.2722232429869006	0.6419883751421724	0.5266193169692606	0.4333582296115739	0.3540781909887126	0.32933464737953677	0.46616193970819053	1.013040255428197	0.5892059173556949	0.29183125123366604	0.2683539378061358	1.036925709897833	0.3862067622002079	0.36862938352951236	0.37290448604357374	0.15849977153081243	0.5355392564029955	0.9464468422499469	0.8618438364754929	0.6559822701185208	0.5583210928161078	0.691841002286675
prom_19	0.1483933792687672	0.2648987735154801	0.25070042485982535	0.29399770042927387	0.7167440914156873	0.3226881226697458	0.46695399994262365	0.27479791751550786	0.7647230143340631	0.16564746167469538	0.6922368764432267	1.081905580493975	1.0300500292221646	0.3526445338794618	0.7292425641390416	0.2728105843654798	0.883216845643792	0.17455201216079821	0.5694195897229061	0.9815693016266503	0.41102084552131435	0.5966413611108613	0.510580763236781	0.417464643282464	0.17665190432094538	0.5031567472940401	0.9887855737155378	1.0939236997905586	0.10196406025456431	0.35576268751561335	0.412296161759953	1.030247164409867	0.4666551447266355	0.9637471553335692	0.5581513600940969	1.051318788810256	1.0323327894177179	0.4846589900338495	0.4105445430690723	0.30696171584723697	0.11166049227729882	0.19011677775849314	0.5899777821283273	0.43587839722627064	1.0072900557175273	0.24484568936524845	0.9764795000700041	0.9612734038562805	0.34723837761650844	0.7449823053453709
prom_20	0.5132994607511229	0.20178249281902264	1.0008324745521335	0.35895250956432345	0.992050933458481	0.18557627795129575	0.8047739067211723	0.8727259015820611	0.24757810270869277	0.5755010839300124	0.2883517856157153	0.933379458485197	0.5625023705031497	0.3714747365285239	0.22074758434909483	0.8218597693251504	0.10982038941676833	0.44440582539356477	0.9766441348553847	0.16934704874947507	0.6928009940239079	0.28338165745137756	0.14708770249660177	0.12624502598171852	0.3173775756024245	0.43648918192294084	0.6467031519719132	0.37481280466227973	0.9918294401751955	0.7812176483658579	0.6220130602213786	0.8242170100852311	0.159543104118851	0.6332771043988698	0.28380929488106765	0.5794911440336804	0.5946146379719559	1.0544224704601575	0.9163922833316813	0.3030569765905933	1.0308177796064089	0.57580961691477	0.9225460548854344	0.9572295302209561	0.7764935414950661	0.5549866046210173	0.5128485875525849	0.9504487044269501	0.9384968519308824	0.7553117810605647
prom_21	0.6123369187098239	0.9614379961473706	0.9052167915745026	0.6774736846480625	0.594773796005453	0.5917019620912536	0.10564124535652178	0.5094089215352835	0.7568004642538217	0.10344135965462245	0.8383475478605388	0.4608378857770141	1.040604926807983	0.6468604191617866	0.702140749157199	0.6669853262460442	0.7186084013799622	0.5917673634415186	0.4854162603685592	0.8337964471231611	0.5941525672547578	0.5632028166484748	0.853023996262325	0.5097214360293099	0.3287575583679724	0.9673892460647456	1.059357896880641	0.11261729992516414	0.8202845528619702	0.9348876805334493	0.21746475225806508	0.7990225875706731	0.10803267013945797	0.6648772512152044	0.1262964912621827	0.7625971602590602	1.0817291618906266	0.4903006756469187	0.5169645123928454	0.22051570916208454	0.6086041525971384	0.8366108827415013	0.3863327291855061	0.82507578132888	0.4983278611059043	0.14593688835910482	0.11934092431203305	0.3694739173199574	0.8376595447500343	0.5473198355599797
prom_22	0.49506471357440796	0.508574263166471	0.8878302721779336	0.745130759355267	0.3261597377153509	0.32015829640776106	0.6426763856970382	0.8698646725959942	0.950520100050651	0.5252434053155645	0.5643427711205417	0.5612747917398332	0.12071493903739963	0.190596423181452	0.6395335366346139	0.334453786168593	0.8489835719471018	0.810027456140535	0.14940996146875932	0.41037729732966466	1.0717258020761677	0.7794865622142696	0.7839038252941071	0.5072382301922288	0.10195955984824892	0.2247270662973905	0.4621625784051506	0.12953193382336106	1.0148382586507496	0.45039991207680996	0.8947701956865618	0.42700566681223584	0.36111693583258087	0.5465800307891941	0.9969850521654101	0.8870686515236271	0.26087730568906387	0.23852932540730357	0.5647939152363775	0.20151384138651066	0.9504699446957756	0.9807191418931607	0.7433287589345123	1.0556101833786558	0.791077909506226	0.6501561561506486	0.46206959178416984	0.44404038960830094	0.4216763724529332	0.6283958454843234
prom_23	0.6512801393455501	0.47493907353410125	1.0811562220525148	0.5932879394478874	0.2830891344825681	0.906861110406739	0.17912663648745178	0.10046679375976933	0.34996775134531455	0.7698476127958125	0.6238600733727291	0.6259117921234001	0.6967414949698323	0.8357732448648798	0.9253975275166995	0.7717180664833282	0.9444609715450297	0.46532763809387756	0.6235053964812699	0.7236863470611744	0.527659260231549	0.23279338268404717	0.6421497181752415	0.7323769130145177	0.9266606125491847	0.31871160862823145	0.5965404845134874	0.8028347552468804	0.4873250909467499	0.40669016466945185	0.7320756430360168	0.20139524036616488	0.4089120888352846	1.0185469581436866	1.0111440980858548	0.9982632228072829	1.0386295683059226	0.8773059619914273	1.0322151138230025	0.2618523511847246	0.4202351781391439	1.0864277428819404	0.35913539895214697	1.0789670947540766	0.20438395152073777	0.5455941004921224	0.3391919668690546	0.6360072117368545	0.32358839558010344	0.1968387802022206
prom_24	0.4923818553332495	0.894017507977585	1.084097900055821	0.9763377293768746	0.8955670199684654	1.0828439824439564	0.3125036730174785	1.022148343264961	0.5665049600576424	0.5237737746718285	0.13081943009913635	0.4841986753585257	0.9945398393583419	0.9015703796911797	0.8292909049560526	0.6198213496965829	0.7667390373632796	0.889883897056965	0.1160327855415079	0.4012054288960546	0.26112754174229447	0.29246199160779196	0.6034022745543427	0.3794513757395215	0.12322369656208479	1.058698611980842	0.6955453762800787	0.5813314081568686	0.7837840236139465	0.9851102696218289	0.680742434552049	0.4714074106591942	1.054811977478242	0.8064890098066249	0.9417406793519965	0.6737964574628694	0.47791421434040726	1.0011591665001998	0.935313600285907	1.0048932443861083	0.9323401990731166	0.5742388212935459	0.6241236872038795	0.7138724739060697	0.558125485507968	0.20965652716029085	0.9092972944031517	1.0520097926018246	0.22845459929463532	0.26928879710670706
prom_25	0.33839837774483894	1.090959185470761	1.0226657422429921	0.5805862628122594	1.042055783407885	0.7885101891610007	0.24731390971047731	0.4627222160300323	0.4322396878814222	0.918040593482445	0.6414145692821579	0.2843470904858094	0.35311304814180655	0.9639932865771021	0.2748909605755441	0.8389409358637563	0.6333037888177033	0.998837978643348	0.6982450515059868	0.5959997751087355	0.1826322298928357	1.0351195534085136	1.0302476876213704	0.4446261483267566	0.17155261253672574	0.20640450348380338	0.24876926575973005	0.4888574020207882	0.6889869539396615	0.300226419556616	0.2524621739362438	0.6367279027620204	0.4261480374350922	0.7578681504280897	0.823461721727451	0.9811150606520405	0.4033695158155699	0.6394377559835469	0.5685658204115276	0.5813312310164253	0.5961892111421888	0.5221890039926756	0.2127291825720166	0.5897842975037192	0.5170403360976072	0.9529610244196504	1.0791025907969594	0.9627343864971286	0.656561995515991	0.88659893089207
prom_26	0.4590899494545334	0.1458363634845388	0.5699822308135172	0.7914771021895678	0.6516819086062562	0.1566357651958872	0.631047187531448	0.7631841492012288	0.643288832946646	0.2010226196746329	0.7583932947500013	0.6524477125727796	0.6410457457173521	0.2608829229568911	0.5061463228440477	0.44925549062287407	0.34455531764309266	0.7222881357818826	0.5875084900445373	0.6655716162293228	0.5958698646755546	0.34447290385753226	0.21506400117623128	0.39538896093131704	0.6166067816622365	0.9226463628246901	0.7828060494831361	0.40365645372225556	0.2909528882022052	0.6296160504735383	0.7468962873227404	0.630059223909789	0.2902999098012681	0.456391492195136	0.9548248369878204	0.3951346382920562	0.29754941333399054	0.6371140076483078	0.9186976572659892	0.821914997535897	0.9649260661356799	0.9784110098339707	0.2921750929926471	0.28834764464981455	1.0928047635589062	0.19011142068915657	0.2865954130367385	0.6338261893651912	0.8018978257394234	1.0032059361349197
prom_27	0.5378290837960757	1.0840737176653348	0.2039769025897004	0.276240378079465	0.9193105407259728	0.2879502963044209	0.10544103791314077	0.6968999853513344	0.16962388145759658	0.2280179874410512	0.23156760616242902	0.2693685517511313	0.401719487645369	0.2813861350119188	0.2418253502774859	0.18583839166992025	0.9618183053729124	0.14517265220520584	0.6016635369577159	0.5262162352472782	0.7943783242674572	0.8896545050099709	0.3192914043152306	0.3673325936183739	0.7194917069491232	0.8498638478698604	0.4212011675710625	0.6684149631044083	0.666442881756614	0.9384682495791526	0.7264568441589078	0.6992225727591383	0.7438308802193053	0.8305075009675377	0.7194065995971825	0.2821127574630934	0.8638833101213512	0.9695856502142889	0.8795274424657854	0.5725390081713639	0.14701954612522763	0.8828315845911716	0.5041312262695069	0.9654102813077118	0.14921231369244795	0.16923948704166972	0.9080151954736689	0.15022188809960782	0.28529631854480775	0.24624373018952986
prom_28	0.3120128184883999	0.26006091433003264	0.881587809199137	0.21089928215240908	1.0565850875554357	0.3537329505429617	0.31392659240755527	0.19928638096292797	1.0133515384492644	0.5504767477884559	0.9359751768308169	1.0950795779951603	0.5174352453393439	0.34454977087929406	0.6570129667659151	0.7963766882798604	0.786487628191706	0.29585497011035544	0.9376394355794971	0.9057347060060877	0.31233578746660184	0.7132579532820178	0.4367909370223715	0.61517219835797	0.6643566829273778	0.1712992756490345	0.3868986433069419	0.572673727478058	0.2054606344082021	0.2613703400992399	0.6944534126073834	0.4924215568558189	0.20735700418908945	0.4943681259452668	1.046603670283074	0.4696446244992065	0.5098035746886528	0.5203403316571859	0.11245223728684398	0.21419813058543982	0.9427997395720142	0.3106505971700845	0.9230805793984906	0.32547829932807515	0.2849173600756324	1.0311211155999331	0.5271837709229247	0.21183243290704104	0.45307996662635064	0.729401182425051
prom_29	0.9080288222210879	0.6283681389487186	0.5333940008978313	0.6026576372738731	0.15028684526113714	1.0816079285357847	0.15165302867126598	0.16630942537164653	0.5231499285217297	0.20874757483572629	0.9332749026032939	0.6796565749205845	0.18202124176855886	0.5924028664878752	0.6260047720109531	0.46147026012266323	0.43655869977828377	0.17281387613726332	0.10675354351436186	0.42460054581013973	0.7640151583489825	1.0102058273842425	0.4684251765889694	0.6291337648012704	0.9752110550780786	0.1864478565375798	0.5473170804514239	0.9425313263471063	0.2109075562510462	0.536628018487437	0.2129420462084303	1.0954173958949476	0.2285349723270236	1.058765446165898	0.16040749693606485	0.7238785715906723	0.9995942921887743	1.0092899444679042	0.4960217341776786	0.32282058765183685	0.2735508855068267	0.5416945787371006	0.48941594350000095	1.0486277936136852	0.8241481373346593	1.0741187826226897	0.9236695686372949	0.35683109152633574	0.7592826216911247	0.24080458956647824
