	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85
prom_43	-5.300188334136417	-1.1746903355038238	-4.369617178862605	3.287529844391917	2.944246051501057	2.562396167889803	1.7697950531658098	-7.390775061754412	-0.3331828887975735	-0.44562378333885233	-1.1249911000252641	7.3047724531219735	14.168486513160222	1.020865761042219	6.646952232220841	-1.6689973059595964	6.620374222050051	4.2424611076578	4.6905996721439855	3.853409815849635	6.718354367721902	2.7869956512964267	1.331494888697939	-3.4837075601105205	1.7471265280153299	5.177857733588285	-1.264211728146842	0.9428818961870369	4.499051564228575	0.2679970599825519	5.167837600717571	10.068107304221176	-3.1229228652462795	2.894276311503038	-10.434733791840628	5.667471908301588	-3.1699816413161823	9.404723345700035	6.83563193422568	5.467003006452377	10.93014743507487	6.7878981352078185	3.6175207834795344	-6.914082582049436	6.992646992203272	8.084663900609586	-1.5164107555036352	1.3255149261486177	1.5908110109363058	4.477453368999494	3.5402490217384064	-3.365967244431249	6.142560186209203	3.3923539882033733	-2.9164635922085065	-1.2308934732797607	1.0126977362258605	-3.2127958998779533	-0.12817426440763746	5.666972677138651	9.391104107433907	-1.3287188230577724	-0.8605987654794729	8.454638365010254	0.3924237075793442	9.010245054377698	-6.3541752061140615	8.356395191613503	-8.531662192789124	3.01871917748901	5.893301973141333	3.557645294626226	-2.4909743601714536	0.5767065983335647	8.28178753171979	3.9408298946306566	2.0251391627414383	8.723724883450673	-1.121639673479109	-3.4524028486926372	4.286831178848149	5.921958659984306	6.261075142128463	-0.02356121885096074	4.266867794290096
prom_44	-5.276243816286202	1.9012801997182445	-2.5735004305535707	2.0882153681965896	3.382744007930481	-0.6273296440812784	3.677654704902868	-6.79182509470802	2.5314478225202093	-4.221878380298194	-2.357884723146891	-2.1603557764551597	7.976141172695146	3.996903051292959	2.5673542428128435	-9.447199310782297	5.331190187556637	2.213413605766319	-0.8914281188144313	6.102286802318394	4.825437078280029	-0.6646662909360856	1.8961172977079404	1.0998754305906453	3.0869293958032102	6.055865860924206	-4.058573788608163	0.3739706658780144	1.6056772480337425	-1.951025309916425	-0.16017025434538662	8.082625337091342	-9.672729183881328	3.8872082631043705	-6.654090239933517	11.068418670597424	-1.4738100122655275	8.685655444391191	2.5283910975408324	1.8030745179920908	9.31740443078156	2.3995903841688624	1.5694914301643852	0.6900593169620896	6.014467229890374	4.173771952912723	2.943935476101424	-0.8362276856925749	-2.4765280041806683	3.9373931998465186	0.8019638496069947	-7.04233203714264	-2.9858035169513064	4.450678563628829	0.23650640733632078	-5.323313466695048	1.9192039790960884	-2.0638185789814543	4.167153435657396	2.987977838681106	12.583635942313194	1.886422603430731	-0.560154555013359	8.157613109991653	4.294540496288759	6.9259612900084155	-3.8418361212130847	2.7720829264717337	-13.640399514792206	4.058075467680212	6.149922747575921	2.2590693936141983	-2.1640585011762705	-0.7674136709066955	4.866838475938603	5.069483751487343	0.804812570112039	8.818999957007582	3.022043974058544	-11.10192335370935	3.0352404790539556	1.5518678093884968	3.2211181362054604	-4.076252631519589	4.897312269788014
prom_45	-7.022119325172228	-4.165662799955745	-6.9210189934952	0.634143682701474	-5.204752033499112	-3.7985432973495863	3.5933738885254076	-9.000323511318497	0.04054961929693457	-5.520737852464787	-4.7121327908141515	-0.9340843106541065	11.335935437147414	-6.255161471192812	0.11940771445911169	-7.976644858126643	3.805708308468517	3.117711119327234	-0.4561127544914021	4.584208905765567	1.7815144835443633	-0.35426424152249325	0.882406589208831	-5.377450023694936	0.19784526135842095	1.5679728916864542	-6.588835456726675	-2.527821374072375	-1.0550111274725749	-0.7978219338001264	0.7672145715190928	4.6020499365243275	-11.14653862357479	-2.2828889200686406	-5.809512356713451	6.170051961962222	-6.928845770241122	6.381127808933181	-1.3659464299295587	-1.5469492755909275	8.433792228663409	3.8824700146799374	0.5203612310629787	-5.502290519409755	4.470921718811558	4.767205112990578	-4.177669115487189	-1.4928955467119134	-4.169410939448991	0.8800840513783074	-3.079916226035461	-8.606333597220425	2.585636859801803	4.397331299621135	0.8714012578652224	-1.8954333711767224	1.452475095987974	-5.638367339677734	-2.226615281071409	-1.465396232274907	9.27255746375911	-2.6743128714460926	-0.36760892228032394	3.3904484515456788	-0.631633277407524	6.405289342911714	-7.491107610128413	3.940471417276739	-15.073541225375108	1.9603930449465687	3.6772731836402848	0.6125475054124789	-3.600879195064687	1.5348262728833633	4.8450111611580535	3.722414553279557	-3.0022337969812924	5.374154592670382	1.45130661739059	-5.424059348716926	3.542393145966846	-0.10129305210579881	3.5478995227190886	-4.505963482655457	2.979295767339208
prom_46	-2.181042859560186	-2.4643423349437525	-0.09489411743100484	6.424333784013519	5.7684591599117825	4.325111726398036	8.89341979807561	-2.4561992296586563	6.357449344591131	0.9469955794135011	1.9395402141013163	9.63634730212315	16.68308768849264	4.23871887578767	8.781265031430266	-0.5619734218277801	8.766841585406336	6.897602626933563	6.7368362793461145	11.308964735219371	10.12848073031057	7.154088957934366	12.043998876406052	1.73215653598412	8.133406950513974	8.048362090890672	0.393283098257192	6.777309448729355	7.225965162951506	5.893898794808547	13.601193366989293	13.098965909346079	-6.646610719234019	9.293423339805395	-3.643815884911226	8.174155484602675	-2.115296679156194	12.852525091401153	6.550676408158532	5.126831809794665	13.440690529855546	10.71381488685655	1.7690369084996653	0.14818408205528832	10.312795098365463	8.80836959219026	1.4701544685393357	5.935989430052757	6.409303110805551	7.2489783589212555	4.758169998698875	0.25019861567613705	7.186401050509987	9.419107629555866	-0.3344086787158853	5.987070121790918	8.394023857373023	0.2268497137202449	7.022167918105614	8.57652622612335	13.943795209616349	3.7178119908566245	1.7366368101484073	14.339743599542444	4.32404329693255	12.359400093471496	1.140246423428033	14.702723557782857	-5.9958390858298545	9.262882430983373	11.228714611066469	2.543045643987777	2.3933712827122813	6.983426644885266	13.91174890674954	8.150363403019696	8.412619350990642	10.219596897626014	9.061333728797571	-1.0592863962512096	11.744394721556269	1.3034076357211717	11.809197090000072	7.40643662997647	14.261773318793782
prom_47	-8.641916808317088	-6.87605238197714	-4.252365514426466	-1.2004808379706704	-0.9675587260406806	1.4125513928854876	-1.1033764693215873	-9.5984205015662	-6.359098661597721	-6.892734590936104	-0.13115943355891063	-6.818624573267611	8.354467761089083	-1.6195865900735096	4.1997505489716165	-10.485560373453865	1.4994578257081632	-2.7011128746256525	-2.530864791738872	4.246102178379142	4.812501441738309	-1.9727406738683977	-1.015546361175439	-3.720073932785426	-1.9529061766653295	2.2076090773878114	-6.34056537244618	-3.7453958719880878	3.081989936908906	-3.2693634622169534	1.8857747136873768	3.5361702276149334	-11.609410140515358	3.2282783573494895	-8.222510031966662	4.161265643025761	-5.5539837499958375	3.420410307360764	-2.57547137129669	1.4699203458185677	11.638627784878166	-0.1436551177381089	4.701174272956369	-3.708481590995994	4.171765556705014	8.407006392569684	-3.342514055374791	-0.9499692193726559	-0.9296645517427926	-0.5243057733108168	-4.990323691180642	-5.864151991746617	-3.2321310718146186	1.587949157659705	-3.378141917942848	-4.302488294103722	-1.9114736100572587	-7.489620580116232	4.770231167414162	-2.87771698140711	6.717060416226478	-2.6849504464130485	-4.575942454464985	3.396886132594818	-5.753630269392385	3.9544320054851365	-7.645011923663533	7.001516717805635	-13.794765541991348	1.1876317157396643	-0.7900207516492426	-0.4855019516478025	-4.647992740370471	-3.058087883467452	7.046165202251847	1.7031979678213187	0.6362914655711813	6.225566693809383	3.6427687148861754	-8.975404844430521	0.21225627816053982	-4.680221608816856	5.057017430809912	-7.797888496733549	4.389363272096983
prom_48	-3.118747268567959	-2.976716000471515	-8.469165081495996	4.15461811195952	4.868841418445109	0.09395920748292408	0.7854531820750106	-4.444165543563135	4.647655171867713	-1.7793970577461617	1.1503567260324745	1.156216183687087	11.21260214469172	-4.610125330858425	2.669167220763943	-6.998648526575948	2.9371852766276882	-1.3931421580811643	1.073651562941981	8.805529525524113	5.41854591136762	0.6514658475289686	-1.8387176965004	-7.767250537327478	2.9455293351539775	3.868672755133769	-8.08697236763533	0.28251269019431724	1.867023641361512	-2.7914646313299225	2.9075072883263267	6.565621323393363	-6.791451479298407	6.381140633707271	-5.014604799469822	8.52511469701353	-3.3358808747196806	6.900748039927301	0.5107638464182167	2.0033291229452828	8.143933403106354	6.368862563034826	-2.7618115713683933	0.31117360071496897	2.621826230770469	6.402012455608764	-3.2723662223194707	6.219946275719749	-0.5613608270927632	3.4041331334376146	0.2519597481680376	-3.3353162011674353	2.657914002449693	5.102313686781105	-1.7989987224324273	-6.506670912128479	2.4850611743460647	-2.285834589297702	4.74459151917688	1.3813563233521529	8.937608538736264	-3.2741160396878297	0.5045914253558019	6.326813852300715	-1.7316687856214947	3.647494543875535	-8.904105444526422	6.97275183567021	-13.87626511127822	3.4845460083126154	4.262729489717229	5.243105972713828	-2.470723820801092	2.636777302733814	8.509033886932988	6.759835802234833	1.8140849258441116	0.4296961287857479	3.026614672120103	-4.751440942573971	5.861908030411524	-1.0739932264963645	5.0930596355634155	-5.0968643172068555	5.025975320515997
prom_49	0.6294308988954869	-1.896289635156938	3.8106251557852135	6.300320688809321	4.103409369950776	4.14463891593012	8.600878332762854	0.22983623795298586	-1.9961199585972205	0.36567215732175556	0.5751349524860112	2.0812898018187647	15.09136391917144	5.3319440329610615	4.049438831589788	-0.38084964261413135	9.537803529642398	7.659788065746991	3.836173482569149	10.5750831470435	7.519845620511754	4.434641037551249	7.357331487015591	2.5866955171131254	8.320207924829688	5.6878037122783995	-0.8868069289337681	0.7317465272356632	5.744312825588118	3.069517454856327	8.42622633267903	9.27036012257577	-1.2935633148291366	7.656249062301723	-5.6476026921589115	11.222344520074056	0.07916277912175129	11.796238137950946	0.47910633881333187	2.9957024458813697	13.506617972637553	7.8713133290586	4.663099439218962	5.640462093550598	10.009132792621527	7.015634380130267	0.6409345985233958	-1.4083859125711038	5.009290431343337	6.2705687303447775	5.845111254174206	2.5136457198744204	2.413518585785355	3.6576462137653385	2.625869079662441	5.4237287595663	9.21598284281036	0.2845912818337468	8.312472852826255	8.30645428136681	13.389048033826468	7.7040651112026275	1.4174155675380227	10.659668145473818	5.108082383331398	9.107788844388164	-4.149967323318307	12.547906499769741	-2.4242780488488505	6.667390372963635	5.745939781505032	4.382259360326063	5.824838745561214	6.097216666522052	10.513408109794602	9.301395597346284	7.429956875542052	10.650111867347151	10.019427956667407	-1.0384557119424387	7.721168013148649	0.9976955297840782	8.212733200496583	5.930778370322763	7.780899628979448
prom_50	-2.9895638180699975	-2.008558983771014	-5.8893960677268495	5.694281396702067	4.651691125284831	5.32379769708101	4.3835537728434675	1.612628470724978	2.2787363986284133	-1.6065119000444075	5.336592043513264	2.026407414947615	16.705734150559582	5.7026931805852685	8.92492244644944	-2.1973408051210503	3.8393495033543266	7.300760028844027	2.3236086060917	7.833705888781529	10.25713378950554	4.404757829964762	4.330839032862152	-4.4492240891058366	6.864296338540837	5.76040158229622	-5.118756621427951	0.05411221499921215	6.960559192345155	-0.1899211202829111	9.128002138029322	8.880539270934838	-7.111756637466822	3.115575000462317	-0.5605063841385614	15.948988034649279	1.8192418543253255	8.602661925286878	1.7221313871484432	4.1224039367117715	14.436224573970103	4.279272931414201	6.786760029320207	1.191568100940009	7.1584447834726985	9.622711107256366	-2.680823667154763	7.968760546345931	1.6197448644222754	5.910118783557285	3.290610504837686	-4.704352454107349	5.361950782150235	8.979609727155841	1.5518937398835237	1.2984022383175962	4.767577140446666	1.3787728860133366	9.273817060623935	4.6406207765113265	13.495542709358292	0.3684347821679654	0.7613995061108749	8.593087675960486	2.5979219886710636	9.929051659953897	-5.292318531387858	6.2432021875982535	-8.143894490294688	7.216053787679992	5.414174244994748	4.046768467640289	-4.119363082542102	2.197626400747648	7.88451048555882	9.64404390631887	5.105524539981891	6.218893088176653	11.266438547372998	-5.733407094654411	1.1382070128837585	-0.28470568105249583	6.884596712154961	0.032259068278311154	9.984830932858943
prom_51	-3.744042096699257	-7.722132918439852	-8.097745409322002	1.5384096492378356	-0.964142394260935	1.3246465602230897	0.023703101261961068	-8.053260962954386	1.6629691058025509	-4.3464474643378095	0.5136851950998644	1.0172359885049926	9.56740473893181	-3.080293051268825	-0.20121039370495652	-10.46398086663559	10.180707763314247	2.1072770950886097	1.10760315413704	3.3682472167054844	1.3221833203565476	-1.5341664412397467	7.288427813729914	-5.589107495677095	2.584884729687937	0.923154718167312	-10.955885107699276	-1.4512545318182157	4.03525738836627	-2.37380738902182	2.690022091439939	3.0599431930909704	-8.089169301149985	0.6978324599964508	-5.841144859813041	6.391332431862694	-3.9721795367421513	6.780974125526125	3.066170688261344	0.6900943940545026	4.871910368070454	8.688760613592132	0.9594230758949547	-3.8588180842822166	8.85919610764748	8.618981983892464	-3.4555572639815644	0.8577176572074008	-0.45501648457647753	1.6484817038274693	-0.3894792610152053	0.9409724314215737	-1.7566483614205024	6.951490321819373	1.7827256166888255	-2.59026808192224	0.06135548467212701	-3.3465587405091397	0.7678932396811069	0.8036298682332845	9.84158624277752	-1.2366140189460262	-0.20978091286953893	6.393487380185699	2.534152946506377	6.622413242996395	-9.201793019782938	5.472516237868559	-12.374692468258099	1.908725176743669	1.6051448131022812	6.528068202040783	-4.876633979400328	4.254872124226557	5.9360867933063215	3.4022838159188593	3.6822242806241565	3.4549960303285805	2.395936919599274	-5.519297015434203	0.6755997451213303	-0.4755089493079778	3.095239357681373	-5.908709110259314	1.5453019277446194
prom_52	-0.8455914293772189	2.2114287676807676	-1.903544427102283	1.4527664653465275	1.9465801767471316	2.486885244439299	4.2256534303725495	-2.1999370017613256	2.3830394536725095	1.2093758861178983	3.957438303167434	-0.01797359536485324	15.638498811695735	2.196707452299991	7.8049668600574496	0.3109848809690672	11.367593490178663	7.732685424218827	2.374388831068092	4.8934668104039405	6.150286438504899	6.7115717989690875	4.617091013500654	2.4136026408066016	2.8430789458507877	3.3514188387312824	-5.47718991037505	2.160568781252517	7.259492636345364	-3.6667505515770875	3.65787615924819	8.260940156115893	-9.228789196021138	1.5171687296159502	-0.09894851271620486	13.680896956636499	-2.326163596191014	7.650039392383719	7.775632093566552	5.5868452589854405	12.159614741515687	8.5374026705323	4.776090532618129	-1.8966431477751908	8.362079571489152	3.6624794098793365	-2.226074524347216	-0.2589142043030104	5.156958060103154	9.66804032863157	3.420205514701177	3.1657644139310404	6.475416140680339	11.225565282856195	4.1526297203769875	3.992100353514369	5.138534824018644	-6.642796336296264	3.844459768901576	2.6415848041187098	13.02878483389577	4.533493202956876	0.9986927768666873	10.42534336519981	0.9030951069653796	10.353929737764602	0.44312560266756573	8.265954458221541	-13.605613064332434	7.883725001768248	6.304010213982735	6.603928204461273	-1.1869795836990282	7.888649925260898	13.754790270037471	8.656736983649864	-0.5832807758067691	6.082873587206903	7.204644311657637	-4.465026318978017	3.338956137542402	5.361385337731528	6.90979768868722	-3.1155887619933686	4.37204113693349
prom_53	-3.5091613162349504	-2.186364920048502	-3.4670308292896097	2.833121854142763	-0.8405136657169175	0.8767849720910017	6.058875382088709	-6.004332351572504	2.1515936395833304	0.05700725222669267	-1.869908497964529	-4.683688387439973	14.190450397852699	1.3853319765111978	3.944235157443981	-9.12879040642572	4.639530868324485	2.7834921095310587	-1.8356830895739442	7.921878042935051	4.342043068474501	1.5125580257620168	0.6523836648959065	-1.0131255413245206	0.7620665506427688	-0.6326729017852637	-7.240741492976214	0.41436884261653995	0.9855280308411729	-0.5124951178352799	10.288297741843968	6.220719922957764	-7.8476242991406275	1.8849051896071474	-6.327778667620109	7.2356458802352766	-0.3245033555614494	6.464781579337545	0.5659306120164704	0.1013863916916884	16.489727327740052	6.6396729090382305	0.5572189329552464	-1.3159790236782403	3.7580434730843977	6.875265225582684	1.3819786780556633	3.0712586186387405	2.4091363476741483	4.345220536180069	1.8616457058926614	-6.310606911442409	0.6396360709245016	2.895946660425991	0.7839672946216767	-0.6510544020791174	4.305310460520032	-2.604682552822064	1.199189481116091	1.076648033770822	5.797906050988471	-0.2048990693077345	-1.7578824787937066	11.281633636604438	-0.9622150031894501	8.004694198296677	-4.576867965886319	4.369899176060014	-14.369821571380836	1.8419488717148749	2.2563386243246635	4.062084459120827	0.23080920141360595	1.2718791972377068	8.809709996351705	4.186652336003194	1.9235238100891563	7.732456419840827	4.1303504247316605	-6.486716254956045	4.761807771358838	2.4994629482935755	8.188805786591871	-6.0222554907597985	4.390355456598115
prom_54	-3.6946337065550705	-3.919785217644108	-3.2317616028632914	8.499086904429609	3.5327183094555266	5.78522300755346	7.956195648549233	-1.8718425373253846	1.3836595976821235	-2.313222331012855	4.048557514520393	-0.9010677263774981	10.984416410425005	2.9101859011941205	3.5847230577982425	-0.3845401006451953	7.288763790350606	6.41406416404213	2.4490540901208067	5.616848425589617	4.870027514682345	5.311564042758786	-0.8852529248784295	-3.3122153037385305	5.9657663791702635	5.869922478572772	-6.543579913901547	1.4990007854088223	4.287851102463151	3.7539800872165037	6.126475602561278	7.627128824455406	-5.006120060917425	2.845377847994536	-5.675360493139872	9.483172074402082	-2.763745548307533	7.689490035896573	-0.474504214512687	-0.5822794386392904	11.914032170264738	1.9626032476282975	4.426189507787726	0.7046588209784871	11.3097366508678	5.849761470070996	-1.6873545109417991	2.2039681034197027	2.717945846711677	4.3721821014651265	2.938063437373825	-1.0148035900301544	5.09158213239929	4.26236811935183	4.645232260246905	-1.312613851500986	6.720803403488347	-4.955745674387282	4.477612624288949	5.652103925875805	17.868162492178474	0.21345922182475444	0.3935749902212698	12.429145772028818	4.936191811270353	6.790964485555532	-5.376786683956874	7.16748875721397	-6.964341140328617	6.261369188856828	3.762798249496023	2.456377470346401	0.8874281506643029	2.0690419386283576	9.225438007707186	10.291539458967579	4.1689591484776765	11.597583309260312	6.577582962397939	-6.839006809357673	6.224553008579853	4.293205543983447	5.994615278421718	2.341584104395247	5.266256146780264
prom_55	-3.4708834141314595	-1.4827275229643684	-0.469899008217187	1.6547636759058937	6.597580657772632	-2.227763064990011	2.75939223921886	-3.138294979330194	0.2573071034784744	-2.6234882489382896	-2.1656534663883047	1.0405819902604556	9.07093916095793	5.789205047480879	3.2684372674279527	-4.317077259331478	2.118444918285602	3.1664454619139653	-0.792297407453063	7.6222660189271085	5.211192218791447	5.630183872376085	4.400172295270407	4.0635300349220795	5.482050126030276	2.7290117680339305	-10.875918963116288	-0.2774432095871002	3.8411435943515655	-0.004958548644665078	7.306890743642448	9.375948527886466	-8.070800870855875	5.550903254913066	-5.460116721332802	9.405142159939233	-5.344851191807277	8.45219886768066	-0.738575796400344	1.9533744592323403	10.967924420576086	7.149302481359902	5.194001791122762	-0.5183503576522512	6.576274756556663	7.553163004821684	3.111306184470725	0.1536222310738743	1.3578817110648032	2.3861916430649135	0.08793109998198528	-1.3658898013629117	-3.174378779064642	2.3623598296618664	-2.0496783152043707	0.6229258552818842	1.8415473898425456	-4.066469156998135	5.149983528773562	3.1301488631417014	7.808659754475792	0.09759565847357066	2.4692926496453342	2.237511856744443	0.8424175825064069	6.413876469115683	-5.312608102485578	8.819785181888935	-8.462864399792473	2.5741389666746626	3.3958400167612988	2.782140367044359	1.264540297337494	6.4555576047295675	6.95621333466399	4.131478677637719	-1.0218394935230237	4.270317713650785	5.536700877307067	-2.86499027984224	4.689930243250001	1.0349415446711534	3.401041237166254	0.5394798108965311	5.649046037855607
prom_56	-12.215949425398621	-8.989760138225217	-6.03574139997438	-4.112303233694661	-2.583404641682206	-3.18177914152879	-2.353969610037046	-10.419934964897452	-9.004700007220341	-7.235890263895654	-6.315559859765606	-2.8327201792760994	4.33508382651638	-2.7118953797864833	-3.2604524483012924	-12.770968291910055	-0.09015702981095652	-3.566604478216926	-7.195633320348616	-3.4851614490132983	-1.960723556612072	-5.565019926967217	-4.551542543950401	-2.457048195047095	-3.913346287965041	1.1531696691708353	-12.347727641423692	-7.331420957129406	-2.660416155094409	-6.180474906879837	-5.427853806320651	-1.1092668588155254	-16.767990614988616	-2.4928284084102916	-14.407994440360294	1.8796676516427357	-12.102871879338949	2.1619597310280994	-5.389123009931957	-4.677210516935098	12.9244507117479	-6.540331680102863	-2.1608550241643893	-8.242129745516738	-1.9743469489368684	0.44168244979152727	-6.700709271188004	-3.82971905556791	-4.834627360008769	-2.7947466412797732	-3.450585041963814	-11.01354202341484	-8.215232186524526	0.13902143455856164	-6.7354417513618925	-5.315552247585093	-3.3560934609459028	-11.572026074137062	-3.957495630528121	-3.4341100363089767	3.839283298799482	-3.455771280024873	-3.110157676793677	2.2583853735558455	-4.919402038044088	-1.9016667123613828	-8.56707889590719	2.4995230415127687	-17.08443813369713	-6.372990337658861	1.0766171086547134	-5.9535159359983805	-4.295658208453884	-6.070965059652701	2.6588353092868475	0.32103206248086247	-1.9904703005818807	1.4442183406416866	-2.041623958472039	-9.06935416226896	1.348951396306764	-7.037319560366409	-1.6583720094439311	-8.60642108465421	1.8645723309860327
prom_57	-11.17135578768333	-3.2134380945401997	-5.580628757618209	2.972244860826486	-0.8437643672094173	-1.836168071613314	0.12107805836385066	-10.726918737733586	2.3548246668051553	-4.350434018774131	3.6710323626999775	2.107031058491592	11.401189908115596	-0.3899269524048551	2.978863744233157	-4.442588157169059	6.072586268726685	3.598686748314586	-2.2698758531151286	0.9711979111846738	3.649016231990088	2.743897978699681	0.8283727579322926	-2.903506767088386	3.5255891367307686	7.089227397215321	-3.020631368826837	-4.215218070138986	1.6784518271327542	-0.564638309383716	4.138152344076861	8.857444825784226	-11.39234898293374	0.9300719833095306	-8.58599988448092	4.65583868384968	-6.118961875418113	2.566523665025398	2.6949405507057484	-1.11195246431934	6.433524668026559	3.003770246168928	0.9480567859648504	-1.015921633294983	7.199394572447304	5.406133647727349	-6.681131640709299	2.0145733420705985	-0.17594203663395058	6.08042491931292	1.1858271403552756	-3.2713980631944546	-1.6311924696131634	2.6981857758368983	0.07891794179185874	-5.947504660044879	2.053751843956996	-5.095902297546852	-1.859307442069222	1.0053181005823149	8.813568914651025	-0.8075706937818877	-1.6083471266562714	10.295787767397236	-0.13237918206703453	5.626631852857252	-8.078923757562048	7.139966746077956	-13.941804177921941	0.9704494862318237	4.2185617039481915	1.0574720813785499	-1.933820321822817	0.37198103124127957	7.5367863644575195	3.3793436744673233	0.6271746892265228	5.790694053876653	3.1846191532063255	-4.198594720459342	3.734181248433928	3.3205922635065783	5.658450503127257	-0.4920133599508384	1.393851676749918
prom_58	-8.153051581637948	-2.715683753801193	-6.592248254770114	3.209759310631892	0.6603752555616751	-1.0871770449701244	3.002330626647306	-2.5482544050097684	-3.362564374673313	-4.523876414382491	2.292792424207246	-1.290070683389799	10.454608736023731	2.1991420136782387	3.800897408775178	-6.204301845472584	7.815762643972205	1.7298047659826188	-2.4932760171411683	2.154523922529256	2.043500338318059	0.03429366237277898	1.5894147908740601	-2.1141755438341407	0.8173427991416126	4.10341642539398	-11.076004828269857	-4.513795109627017	2.6231687181238725	0.17921045684594672	4.44619999967814	7.2233871177588655	-6.3204831014737515	0.8524511843572333	-5.418075878948895	8.58359361445265	-8.642657847450886	7.695992785888882	1.6132418645667903	2.6890102554444724	7.386494068421984	3.3806335517919734	2.681134086252552	-5.102069806278035	4.3239484009437215	8.29780440965888	-4.5216669044178825	-0.28783488642726246	-2.0633414791344538	0.13169875872429726	-1.7296683995709545	-6.11138490911625	-1.1891514705259647	8.039617513083789	-1.7711348254768513	3.3755781299136043	1.1938519746079577	-8.64089656615333	5.909797266128388	2.014442969469407	10.264021727642781	-0.8539624050974648	-4.296025289298418	5.312835311307285	0.5374017682131585	3.760019667492305	-2.74461440640866	7.964528295288162	-10.706421490249216	6.39413165484539	8.119163417774269	-2.6031430117092467	-0.5218820485131436	4.292693566121242	8.161985295059173	4.160512842393262	0.040460746047858875	5.2730820349899075	6.322274805259295	-5.395544664321218	1.407365905750786	0.5441852749276057	1.4924697358820047	1.8894732537403458	5.082219793025322
prom_59	-3.5187554142432136	1.7058567741857353	-5.160314120257875	-1.4011338159514906	1.2315725429588416	-0.7243061208855649	3.740966233768069	-4.037449275718926	2.8330333457476375	-0.37144927247935566	-2.082331657000794	-1.3866830382495214	13.928236539792215	-2.2093172416675535	7.446492497094664	-4.338770163478858	7.082063955367029	6.194014060246278	5.313404265105088	7.217011884338439	10.3587403653302	2.35226890608773	2.1621819672344778	-0.15383473790516766	5.097300150737394	2.6260826407652527	-5.324646026984841	0.7728882125336765	4.695790608993014	-0.26777279433982937	6.606446937290636	9.198185640951921	-5.896230087052999	-1.3839809679380748	-8.521210803585543	8.88777143929154	-4.028250950224183	8.66122478688221	3.408768171939697	3.51647746987695	15.842546078194816	8.476747286247257	3.400816372753589	-1.8422066701427375	6.636407719744595	6.7613072484985945	-2.7086000194869913	1.806656410100302	0.8061995773456838	4.600828309613645	2.4258239863401725	-5.907156571702256	-0.17930459574359142	3.555418923903474	-0.35322333445418397	1.701829196876615	7.964150437529664	-6.717577741118571	2.2845531189749133	4.522646216177634	11.97672595190114	0.8365435495808482	0.4924950832967052	9.791667445721592	-2.1411015506494735	11.380771034942843	-2.985729857132612	8.083076811632722	-11.24277363582548	2.8963729722574496	3.4301875102912422	1.5514560502213954	-0.3713506770774553	0.40830892436074717	7.819969489070168	6.417002537593088	0.5391692313767202	5.228028972216218	5.406916898678285	-3.0946685788057895	7.606771762616325	3.540115339702906	7.883062837538928	-3.0028437163877886	9.208963737513297
prom_60	-1.5280459589309083	-0.5136449905490758	-5.177998140731112	4.155981213814176	3.9309446078177084	4.256669710206391	5.6993797379419595	-2.4188630203445642	3.6521531375646386	-2.746899365315873	-0.14762318136030472	5.4363016580496	11.858947365024852	-2.4250412060751936	4.370695961464383	-2.465563137165063	8.45519945712677	1.3051280210359497	-1.4172970835436154	-0.42801967884147984	5.976370232407389	2.83634485125813	1.4482104306379981	-1.8021730453761997	7.710970758299175	4.4462754620227765	-3.713043701523667	3.6719327631144028	3.6584733846045276	2.410456455056572	0.6467464602171327	6.284822976008821	-7.956440244189968	2.4776905079946308	-7.25997735416165	8.160201451296567	-2.827980145424838	7.429052108214613	1.845532333131176	2.484116407405682	13.014668044916734	3.4020032878495723	-2.338681977719349	-1.0550359284923763	8.296464701294338	3.04682654292003	-5.737567830287945	3.845201806669948	-3.514985421953542	2.9682019852778416	0.9758864847034558	-5.830905539016268	1.3954481140821546	2.1642354157342183	-0.13112216393640086	0.23179239759396464	4.493346924996756	-3.069425819140567	1.767841393463327	4.001987161430301	12.12439702658005	2.065824570726609	5.907145443382742	9.301165213805046	4.25079177006893	6.610431429047011	-3.537123295249621	6.3890604045915085	-15.519123261857215	6.451565889396119	4.251778472909908	3.6076814843867426	-0.765058448462111	0.28744176690316814	10.955488995604213	5.962173045685973	2.7016823068086855	6.048089371001726	5.141855079818429	-4.536807698374162	6.745892559845032	2.1299943171546487	7.03401693218426	-0.6300093144909076	5.105316207506279
