	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85
motif_11	-0.8975944815624094	-0.6356314845476436	-0.12145467022363741	0.1540043947222763	-0.6365114511514881	-0.4259415034893846	0.5689786649920379	0.10547017613249222	0.8855402449044155	0.0555782802728355	-0.6426471615835306	-0.5728779659963037	0.4837432517629219	1.3541790267844558	0.04427520124877008	-1.3692081282962398	0.2227560927689023	-0.22752410555537336	-0.2683852644994213	0.20916765799450565	0.2250138400883741	1.1491784861783845	0.01781202869887051	0.6116790935385491	-1.1174695930116636	-0.07480397420204402	-0.5269179854763693	0.28409558383006567	1.7656925628651103	-1.369118426246894	0.06294955071736497	0.33853229658858924	-0.766987833288221	0.8577445095326275	0.3577744610688518	1.024016129361783	0.42189703231283665	0.18280775612088165	-0.24367130792355873	-1.013301243025291	-0.953597316264131	-0.6002356022941088	0.3826652857084294	-0.6159525629483699	-0.24053612489453927	2.0318545135495847	-0.25960184738980535	-0.6875144185326167	-0.8342340068630693	0.23095972664159445	0.6273443116606079	0.2370192124970653	0.3894126173144892	0.9961684940857867	1.206839341630066	-0.5262425013812734	-0.8550834613330823	-0.012369420031905361	0.5185267128966663	-1.0243517562945592	0.3551322125945853	-0.16274988767919912	-0.7492461876082699	-0.16208771900405905	0.061616003639834806	0.1516551284016606	-0.7219279043467443	-0.7999701454781404	-0.7575900660160746	0.16068073242903838	0.22411430689577155	-0.18951104870137958	-0.48099501511463283	-1.1001877702957803	0.13903532324897935	0.015887687076001588	-2.1159542557102125	-0.5646877333295096	0.30734444668574284	-0.9070442395801112	-0.48860019388957976	-0.5943573990422394	0.3693830016278135	-1.9073975095955278	1.4380151989986163
motif_12	0.1230347818120219	-1.286859137073838	-0.5088746118526382	0.27227738616394503	0.9821237659240214	1.0383199356759298	-0.6519048705085074	0.13751459675825578	0.04176278714887792	-1.4377019356448772	0.6894573085657097	-1.090977151450075	-0.9260379309804847	1.1846267990727943	0.6648384376412168	1.83282328972375	-0.09637414257560155	-0.6462931881681663	0.3421161302723159	1.0843160770948705	-0.3409060915118393	1.1612938343839212	-0.21226963279579436	0.8137037997667014	-1.9162004061269795	0.6908776476463474	0.3708454374726366	0.6505543877814974	1.1259806970554636	-0.26881553109738565	-0.08731257308587896	1.079012502211974	0.6747448042445118	1.4246690988491344	0.2574783303699599	-1.4353596594804987	-1.0695209795120653	0.8749965936988062	-0.8268215252357396	2.0901437609102387	-1.2553116845294539	0.2664138854375663	1.679135737106963	-0.005317830313619923	-0.6125058254428695	-0.3646295981867134	0.06075970959073568	-0.5226954886643999	-0.8794500659714279	1.1226255231080107	0.6096727998021345	-0.1526271392347884	0.0541159827824315	0.9791361806629792	0.24754999678550565	1.3985630952403896	-2.305854492729821	0.039897813783582196	0.6013667952058346	0.21842013966030882	-0.5143850812787865	-0.7822721339326344	1.124236187122069	-0.2229986598604991	0.2786455376810912	-0.22806197477760246	-0.5390803070358529	1.9074099713504729	1.6369229228032753	-0.7763871923960175	0.0802971540672352	0.2762368787952729	-0.47168196707458504	1.0584469351709365	0.49295710711663876	0.3803509603506938	-0.08959449666370646	0.9256012536183359	0.9400033788661207	-0.9781323903025344	-0.04804782037440949	-0.20200603076567364	-1.9021929327508484	0.045841755057102355	1.4585153836324856
motif_13	0.014069160875336047	0.05069329364093394	-2.9654723614792964	0.23794252347944225	-0.5192547272024636	-1.5912095515530393	0.8444674147052921	-1.0656680232258944	-1.8711342266227604	0.02869614990947818	-0.10597441963140371	-0.00019540002920093394	0.21457258404853333	-1.0520985771863933	-0.5265064294022045	-1.4729373037471551	0.10443358826427794	-1.1200235962575447	-0.03645031216941398	1.211946321014402	1.207190873906264	0.21620992918213855	-0.02891521201244055	0.49487791964996597	0.17071371521579254	-0.14388306463717543	-0.4925808019069033	0.37001864909655235	1.7273788894302897	-0.3677943796466276	0.3459269227418277	0.9743294609992784	1.008374046199477	0.6481809480580548	-0.5461385643000086	-1.26570278282444	-1.0992625167456236	-0.43056745615550596	-0.8012341665764655	-0.29101521734491503	1.7596208511031899	-1.433696329494997	-0.09717581533625695	0.9136325693835929	0.4970475453304361	3.0905009979549125	-0.7077904518395194	-0.4103246681546397	-0.36951034287763773	-0.08669318148692293	-0.721352377097421	-0.7198051328934568	0.1352205605958929	0.26761696631074405	-0.6613099683897113	1.2307713876337143	-0.13789817280723027	-0.5404192230502859	-0.14741264592345335	0.7336356783737545	-0.25507571469435775	-0.08919520308130967	-0.1169883785804521	0.5708492256680973	0.4146287442530721	-0.556065631609911	0.24159356009769087	1.0244072020872586	-0.6468308139693009	0.8418045012685118	-0.2691631390525114	-0.28658981455355986	-0.9510275687251009	0.6854537933143621	-0.7818178767537765	0.3981047478009523	0.6020645440776903	-0.024331763088636615	0.7566306184646225	0.2820598978424255	0.5697445402478626	0.03134387380515354	0.24238102257853375	-0.4995169738436009	1.1041744066102408
motif_14	-0.8054409543104679	-1.2693276158724751	0.30272444972183576	-0.8789625219465511	-0.08113416565157076	-0.23324457413563807	0.1733918673222123	-0.6489246331312125	-0.9467196687576723	0.15847148859176338	2.425211015182877	-0.21544121290235818	0.8802654175988158	-2.0806405484486046	-0.612774185246455	-0.2286728941617529	0.35923102513984984	0.07093883006524128	0.7545498896122095	-1.3279461477764765	-1.5510559413689466	-2.0846516068634036	-1.4215566495421916	-0.7310769631264864	-1.7682907949616076	-0.3853210668191592	-1.2105713125893593	0.9001586027986178	-0.18128607994160276	-0.7017914349765332	-2.0461215403747035	-1.2428285267171617	0.33568815276048963	0.19503965574055326	-0.7951397802058874	0.3892109648223172	0.23319693216156065	1.3882994107563134	1.2666347153547621	0.6898878057055197	-0.7396109500573885	0.23310417491789084	0.4298381368535883	-0.8550825598998595	-0.023489203105339695	-0.7403541104057496	-0.49446397957868027	-0.9751516682483349	1.4046719957188118	-0.8921218262581266	0.7585185818663075	0.705870870739012	0.10318617477298862	-0.8318819549533265	0.42717595079644255	-0.48765325048887054	0.6392245143862595	-0.887837358261202	0.9493954278297193	0.7633611704332566	2.6156714922156055	0.39455977655949165	0.9643040951601727	-0.044752970311151975	0.041189910046737783	0.22431359328012881	-1.1789390309517205	-0.46931207028745797	-1.978100441484514	-1.4918245274680497	-1.9141730878405405	0.772616377143538	0.6416826100511717	0.14262400984137039	1.6247533826603184	0.5196942776572049	1.0031703234244158	-0.3191522473598122	-0.41791077679415317	-0.5503441104129336	0.5022150258097937	0.684101843899798	-0.032238462553598475	-0.6488289169222852	1.2639449340051994
motif_15	-0.7272802437809204	2.3960227502103004	-0.10586388760327166	1.1242362092468463	-0.40273570406398695	0.4408242973667214	-0.5316257669739485	-1.8017074018100703	0.39962052230670086	-1.0506362278356274	-1.50548109027757	0.10196838044999683	-0.08486327844968435	-0.06563169767252211	0.7704526760761721	-0.1417365470329203	1.5914962503321415	-0.8416534452826292	0.06730638371649358	0.19438351989911895	-1.2470483158336498	-0.8915966324526796	-0.7289049733268123	0.2187192462509435	0.4393301843279213	1.7846238442658044	-1.4350417452559416	-0.957435858879317	-1.5183689205601911	0.15163548091829454	-1.3752389408874244	-0.8102383557196531	-0.9312816339146598	0.014198101678246696	-1.2657193253966557	-1.3509178873070924	1.264015549046248	1.4635040705518954	0.36998802987920665	0.32042104947394406	1.0326973806782473	0.15075536471906587	0.12586339657946194	-0.6013419274645813	0.08833932059135796	1.9162707504725658	0.942826355331782	-0.3794426512420112	-0.0003682009745159699	-0.20288292841465425	-0.6720314774672038	0.059699759356409865	-0.8641158897915234	0.6006445690974567	1.6566102450351796	-0.4970015709155533	-0.42072224944070996	-0.1262245152373626	-1.761967161730059	-1.3747296856834545	1.6585219088935794	-0.9369933401045601	-0.5104119131559878	0.4437148734391252	1.2422723248530312	-0.33533956500858714	0.9748077488810576	-0.7124151069702602	-0.046652452402739145	-0.4943352973189512	0.7661238933137479	3.232453569825531	-0.6155010258717981	-0.23925380282865202	-0.6388169689194912	0.6975589830443434	-0.46417764211676166	2.125813301292054	-1.4706529146717773	-0.1217631784613931	-0.15426413372539907	0.5856573939677089	-0.1763128517823665	-0.3552303743933184	-0.22605855868027422
motif_16	1.5058291484902715	-0.8969089571833682	1.5611364235728997	-0.25424961820569125	-0.5866701227608045	-0.7078615403162503	0.15106952947756927	-1.0475392878922956	-0.9360906509298766	-0.40097730159904466	-0.34301414403465047	0.37060485001204	1.4198085940276925	-0.25766190621231905	0.015209791257837765	-1.0708158138290609	-0.5426355892657806	1.221730591772294	-0.021463242241110878	-1.2233028520185056	0.7442504600668538	-0.5847312428631748	1.7457498580895088	-0.7279940017064191	-2.184935571227868	0.05735168398380324	1.5003110433993962	1.2421916382956537	0.006516720154034504	-0.9073735622102458	-0.14253319823508864	-2.202185046108394	-2.7189161855026116	0.37717154787942964	1.540271228422913	0.18155063405690527	-1.6482861873334935	0.13107935895303788	-0.7719354970881058	-1.3342842696710646	2.1610681848536397	0.5356973146536904	0.994386671915395	0.5011866123803396	-1.027847618126261	0.9421787958569193	-1.5172913320887413	0.21300868856579377	-1.5084337094317308	0.09843983362592634	0.2442708172616859	-0.10004181803824887	0.12805159206705832	0.17043014278118018	1.5441008991015068	1.4456950186652546	-0.5753739356535473	-0.4536632004556433	-0.4344411015413533	0.4631643739291142	0.3618997573493273	-0.4179567644187116	0.6554925423895328	-0.9086276531922488	-0.30859322581706505	0.7967467480289521	-1.4070799600803037	-0.9490836951995685	0.3829027424757698	0.9809781964516329	0.02998782574583247	-0.4067994029098905	-1.676795591828251	-0.5168027706271336	0.6021400346519584	-0.19722483705475072	0.7177016892868646	-0.25855320431470363	-0.46720630298689975	0.6780654296522154	1.2353148612250562	-3.057028001338783	-0.2648056434143955	0.2555955506384636	0.9003634670629956
motif_17	-0.5167712389015968	-1.7178210542998154	0.7785543212299638	1.19038723315464	-0.0853001898743145	0.057817035856761324	0.07044589280558908	-1.7341954978406176	0.4841376646099749	0.22767800605924696	2.4163173953033303	0.22863409100790355	0.3781591187066438	0.9245746165037878	-0.18246042464447323	-0.3031585679316597	-0.9184353957478028	-0.8280616274071902	-0.6979168734059726	0.7106502655098565	0.15604144927150418	2.4854688952307487	0.11243490036997962	-0.034635070708984986	-2.224145479077368	0.45354210860367683	-0.9664978886105267	-2.351269640893274	0.4330770506278176	0.44298957831989444	1.1129388934765334	1.1452144472713695	0.969505132833917	-0.12816558223182029	0.5471048191224676	0.2937815704769875	-1.348935771883981	-0.4722239996802465	1.0278773895349496	-0.10330478613544644	-2.082021080049273	-1.3438199648804527	1.1050886291217756	0.049391241043424995	1.1693487399949973	0.888904880057576	-0.3205516089334023	-0.04138859488025321	0.576228893753027	0.5358844168261242	0.13639695160021248	-0.2960930100255195	-0.3064736540572966	1.3143070751180357	-0.12686859929878025	-0.2908717461141052	-0.776259894121187	-0.8104211756206693	-0.43318738624189396	-0.5023312320821938	-0.8422192332778804	-0.9127744077189657	-1.1626211750136064	-0.20461754021997916	0.15033844140949715	-0.11701066632824375	-0.8559638606287608	0.5691121321251567	-1.3699729582952611	-0.2861891265775949	0.9090190382761631	-0.34582248430679724	0.9796099447906167	1.4557796736367454	0.6882437872963035	-0.8859482210913313	-2.752043149039857	-0.661077934941718	-0.3415999615916985	0.8409355518009988	-0.18778926005075797	1.141937343162816	0.8045239541637791	-0.03532290836238715	-0.07385966532866137
motif_18	-0.9559284421444485	0.18347791214064058	0.35344381336227115	-1.244766221779365	-0.05795064650633084	-0.8088564216082144	0.0064850620646614435	1.0956012051863615	-1.1613821637007435	-0.8199057538870661	-0.4070829582045923	-0.884209086922096	-0.6353798045287571	0.8571548065412801	0.12847802075894368	-0.34581333876537695	0.7806497356276261	-0.06931753108906495	0.4195252078093245	0.8471488710973071	-0.18056639300546956	0.5703590592876999	-0.2500567234916601	1.2983386227073115	0.09936527283245966	-1.5878517251242714	-1.5823994815687215	0.9500324889413605	0.7989551744630953	0.07956438166735455	0.19775036518732503	0.2575096569313042	-1.5826841639463531	-0.10903310582312949	-1.5844573166052272	0.9312070825391046	-0.5344630817414024	1.4078612540510826	0.031202845930485876	-0.26978141099168235	0.5231454951770381	0.32659396877954855	-0.1380468443820903	-0.27852189222219637	0.6671346950793514	2.531349014697818	1.1064762834103299	-0.6708778333213238	-0.03243025707629849	-0.2762360897371247	0.4962392377354009	-1.0338094312768915	-1.2482813260738448	-0.530792886804382	-0.49605189168223657	1.6928946229998518	0.4627582233859222	0.1845727775900297	1.15467196953569	0.278431063584118	-0.03380509596979701	0.6903753407944747	-0.8096596992390074	-1.3533824391921139	0.8566617192812539	0.45646637029596615	-1.4631468845450122	0.4495832185807456	0.12316112535795226	0.00615530239015937	2.488059341542363	1.0794012194013445	0.31699965908400635	0.23050769588869463	-0.5054008217997681	-0.8703820032446932	-0.2650662713247044	-1.2757800609307635	1.053813538764726	1.0470972148693427	-0.6320054496689959	0.7132307195061064	-0.30667274098741354	0.28589943169678894	0.8286917928766546
motif_19	0.5987322027299308	-1.7025328087841145	0.12519902602484967	0.7429523586569033	-0.6830793373988346	0.47826897639791766	0.5302607482189009	0.852920296605301	0.6262659615092441	0.622635949894555	0.6362235578615786	0.1853473216870483	0.07959720562523602	0.1876116341647439	0.43685415710324516	-1.172766299359341	1.8533947112272036	-0.0565321751306959	1.0323192488692867	-0.5464058647355848	0.5388962995738391	0.07422088621097978	0.4771387204153906	-0.8520128625552059	-0.13900525690703466	-1.3199227187142717	-1.9273970047251385	-0.7978555588195576	0.42865272498637613	-0.23423860284138698	1.0317433927901623	0.7899544729553876	0.923180281486484	2.5729690402189123	-0.1344314737701652	1.0276490870850994	-0.35929575875385683	0.6410766439526125	0.7856316832362211	-0.0956206290700136	-1.237139048888585	1.422558041244517	-2.1109780862544136	-2.079673720672542	0.6254014417273356	1.4896064427844697	-0.4961255547486137	0.24400207246450814	0.6401952077393392	-0.38364787444933984	1.2023437582080014	1.5514389696900457	0.4515422372057713	-0.6104929605523542	0.33758908441585267	-0.4192216986751859	0.4500757097192948	-0.08416225012488777	-2.4940900047053187	-0.29557661388590734	0.34726717386058453	-1.7153570508869018	-2.4839467420234733	1.3420639451431966	-0.19239529527575294	0.230614083011696	-1.7729862134224659	-0.45894378892031135	2.1195598898951613	-0.5832058074770631	-2.2557788058982005	1.1618827597633488	-0.7984815527595797	0.11364264611911797	-0.14823405254652328	0.319809294423435	-1.2130372120422062	0.8871610577498176	-0.8384692619190683	-1.0602784667112959	-1.139262625637547	-0.1498437512074886	1.4276855044760013	-0.1617190101433424	-2.455164537007606
motif_20	0.3145223654174698	1.0607533026036295	0.1841091039462387	-0.11844653833572782	-0.5836570075027048	0.406345705594079	1.3073265629450292	1.0958810185257237	-0.7302098621289291	0.10771575771880709	-0.6380074098331003	0.7697413255257303	0.6173009684844407	-1.1967601669651922	0.3274648912750264	2.447668889007237	0.6416428392049128	0.5236298758819867	-0.20189228467075285	0.40509783639492786	0.4854968378281312	2.1628515502994485	-0.8563973845183741	-1.107014243964543	1.0186719761806011	-1.4513089480113435	-0.6012258665436189	-0.22595713571159143	-0.3900019750292668	-0.58756540819847	1.8766692147806199	1.2731880004490004	-0.5498684193290613	-1.4660291507419356	-0.6214216782214395	-0.3489663551937588	0.500489108388416	-0.9583764515278049	-0.7624609090135736	-0.35243355253070563	0.9473037638317372	1.6151741953598608	-0.73082228061	-0.5437993445922947	-0.7053703030189784	-2.1077297775617314	-0.9793351702872233	0.20018698475551996	-0.001035214462034422	1.2669093667484665	1.1796323812417886	-0.49397841662624986	0.6498061660266596	-0.5651111925628708	1.0476622558535162	1.4164344569374485	0.8327274229377173	-0.5650791401028193	-1.8658488540527904	0.14203717381020378	0.6047016961392131	0.12672316662393782	-0.7844553159370546	0.14462946121217304	-0.7767282387491832	1.4597053469664019	-0.2982096997125457	-0.6342084833745852	0.1817350625360743	1.5439935282752668	-1.2250807646921857	-0.18465238350501811	-0.058216695526283155	0.37582646287046495	1.1449697678169248	-1.0883744924587648	0.21427546367395287	-0.5529903469886032	0.965777544292342	0.9757417440484186	0.6319121412940605	-0.5671749756012018	0.060161759030727055	0.2216729638591076	-0.3247190098198751
motif_21	1.1762363043479773	-0.6557276299936624	-0.7047266195101798	-1.2241004035994862	0.5023707003592283	-0.5411977738454105	0.00525927803518814	-0.4596051642353993	0.6813670964588734	-0.3339651580870825	-0.9147966832825173	0.7853634680568023	-0.0783059032933301	-0.4176564950839466	-0.19373661666782685	0.46837750224079483	-0.9975888906328801	-1.7507160885261144	1.390689479364106	-0.977605477058548	1.0141665698487385	-0.5493820313358939	2.0221093756007846	-0.47320920815922635	0.37907336993317114	0.7694477809690817	-1.6048099275890644	0.5345495897232513	1.408067305598711	0.4316919952480314	0.9889899071767606	-0.8555719361348455	-0.8575688740359992	-0.09849149634924696	-0.5396220956621245	-1.3688053929595834	0.6599205332174498	0.7037092476794199	2.5162235311070695	0.2519201600292392	0.20278503012450072	0.965168122890833	0.1251646808650237	-0.7746885019810622	0.41487484571234257	-1.3703865386744427	0.6531995223511123	-0.611399166588926	-1.5899035879490853	1.3261405846322485	-0.2029142152108125	0.6770521681333742	-0.5784788312698849	-0.8854257850713866	-0.5515503847225358	-0.16392223624164062	0.05444088797832321	0.16629834878448455	0.6589256446613947	0.7660186324141445	0.02457196053627932	-0.6652207041429564	-0.7252261486446725	1.0043933759992667	-0.9615892706799105	0.7253186859589283	-1.2141657460945998	1.2467685112172737	-1.7203659157739963	1.9396764958642323	1.2255210111446952	0.4131060396230576	-0.34317386317072773	0.04377881759858233	0.12076579174169307	0.4011733571053035	0.11148504579255655	-1.3102389744152667	-0.11211491662480283	-0.25174778471196674	0.818133569584018	-1.299831560191855	1.4818375315914607	-0.2278867479058256	0.37017916905433806
motif_22	0.0474835571148336	-0.13415741192461486	0.21979701744469252	0.4911268560900124	-0.7522778412104419	-0.9983379756962115	0.07413546293786313	-1.3630775274173632	-1.1987310720114108	0.7523906628343542	-1.9409450387388314	0.5664576227473375	1.0756352737811647	-0.557918458410181	-0.23497546953458642	-0.02471343673445575	0.8439104402055913	1.6798842780477097	-0.416229912956579	-0.014918370312642716	-0.13349596028186114	0.4742644445616892	-0.14366987088927521	0.7097376500267185	-0.12665249023716216	1.877869444137753	0.19709631783330345	-1.4396506840328447	-0.17710743828207698	0.4772749680074911	-1.543116675735377	-0.16667417268278856	-1.0450916189733022	-0.7463188992500942	-1.7231937091912735	-0.7868665885033089	-1.4578524300357008	-0.2978065672132899	-0.9426252620550618	-1.7373474915093614	1.6850702768772996	2.0443362488333636	0.4113388396508043	-1.8086787809056706	-1.275019455559094	-0.1464095728187753	-0.060162857133956874	1.451741069107665	0.22037276230894667	0.6809301676901511	0.3828778683230494	-0.8222159693707418	-0.5087340677662381	-0.30544748556957635	0.007165541754123565	0.5068331076573525	0.20520789362490455	-0.834625956049534	-1.3740413173838788	0.6794037985354846	-1.580215557999233	0.8748598353563598	0.45049614282730005	1.0179936822688715	0.3553108725114323	1.137267524958345	1.6620819906054494	0.4447827516368169	-2.5560804306921523	-1.125944073392982	1.1910671192983333	-0.2825111540046852	0.5096179653199495	-0.4667312220081486	-1.3958962693950543	-0.3520509636197365	-1.6823406439595596	1.648981263332082	-1.4282441561668038	0.37611432059331107	0.501313192074955	1.5536463326759882	0.9400409323405082	-0.45484005822340945	0.15153729786620307
motif_23	-0.3912410744467662	-0.6530716289672917	0.1508934864488722	-0.0939908086849614	-0.6703792627111751	1.3309237590533436	0.010714131019895563	1.0195111497364477	-0.11325844737885186	-0.5085864419800427	-0.9133071015891167	1.2268649041893283	-0.16912105698020047	-1.7035692001932834	2.215289949217368	0.3893892735134352	-1.1889669216673393	0.14050764759354106	0.8858950368561663	0.4615333955403125	1.4747920413002125	0.2687150598048542	-0.027990361266799876	2.1473696693844886	-0.022300462957224196	-0.11799918354527636	0.4439490091379123	-1.5771140373985384	-0.31022862497691406	2.1980741424125996	1.28835419550015	0.8586277878514222	0.04959762708511972	-0.06468922819812258	-0.2088287998833052	1.4795769992907493	1.6511857534015795	-0.6526331086903578	1.7401305017203696	2.401545572968064	0.8647797781894428	-0.449750599454204	-0.7182319463512097	-0.31751083826702214	-0.03727692482400588	0.14712548797323038	-1.3566740064374048	-0.3551818015834003	0.5534896690855652	-0.6015081753764101	1.4063064502679221	2.0703647344049694	1.7824501537696718	-1.0856995769824058	-1.1408151083048552	1.3528480192803076	0.845512258757584	-0.6806744488162101	-0.8487340473317685	0.8085313680555197	0.20516765587042135	0.7161015779453219	-0.061309631742912256	-1.3118974684831648	-0.4697349395656099	0.9007870829686527	0.476374806241656	1.0925151496612795	-0.4218553003558985	-1.229634266994663	-0.2627950334519322	0.7568799856266464	-1.0931828749862744	0.6432605055697316	0.7890995690941427	-0.502684752673163	1.0752843441121198	-1.8104426694688076	-0.2635821823274039	-1.3244471326147402	-1.194551630590677	0.22532360233228801	-0.02980119873368439	0.3753301091374988	0.0016018375763240445
motif_24	0.269374087656045	1.1406539943714487	0.1309643893758734	0.633176165816947	0.03021296176957252	1.2314109595310714	1.412938095123239	0.3022591581254345	-0.3804083650388215	0.26031115173317027	0.33237874322312255	-1.2179986475821674	0.0230307622689156	-0.40462623506249656	-0.24658672716488297	0.4825563713295291	0.6677620381402471	0.28476556701254063	-0.11249405517733876	-1.6804154304157788	-0.39610195830365175	-1.1748256300516986	0.8814770132717437	0.17799916544339778	-0.834806808006669	0.0720536545611686	1.9750652581396966	1.7563308817453727	1.205971367607394	-0.7354525958446783	0.017396045126006544	-0.5846402879699125	-0.071655801599806	-1.4240223327677388	0.3887919218613219	-0.052774590708897146	1.668155412470007	0.723029985361394	0.6639065576684262	0.5284717884128082	1.2117707703687581	0.13133263896576178	0.6834916824703664	-0.05536518122760458	-0.31211892360647214	-2.805616243911151	0.32982390218290564	0.43053588512268826	0.43151708400464933	0.9361932655485262	-0.5010935573052804	-1.1202162885266644	-0.056736445297455744	-0.11204230432059728	1.4692013254002856	0.008421576609384007	-1.934016362490822	-0.3913383402975119	0.6085058938105683	-0.18206441970933732	-0.2349656683184953	0.45033382049995024	1.2657434144028814	0.6584396454611765	-0.10954401077659999	-0.6301194628361485	0.10200894904315702	0.1709967814781305	0.2901837597695721	2.1231819843759294	-1.2768530430178122	-1.4820270657575614	-0.7540517797309604	-1.9302689384349867	0.51559680283801	-0.14554885710128865	0.2912072579506174	1.5075637300503983	0.40442816771353207	-1.5266709234726685	-0.8580062314781012	1.3152690550728785	-0.14924284328808307	0.10914534982315002	-0.44951965483101963
motif_25	1.373518825403542	-1.4324560342237478	-1.0425035630981168	0.7228923907175626	1.272272323415035	1.739766669701363	-0.5210505023209595	-1.023144969445388	1.748618542390958	-0.0414640122175525	-0.7587687363018497	0.2531493682181625	1.8983561694049664	-0.5890654545071162	0.45518792039657907	1.2882536031149627	-1.0615088138066606	-0.9583157846998342	0.18642639459479646	0.021196864948465163	1.4177050563272653	1.3890578437611667	0.48333689384621703	-1.7642831478116747	-0.5308242362342738	-1.3014624779737143	0.5463926795500651	1.363109542647882	0.017074332987997237	-0.8638225814739003	1.0140848264678515	0.4238471763192193	-0.886308415173377	-0.07395038935657282	0.7113343694647511	-0.9827338223256739	0.24820343935179126	-0.7576155820716276	-0.05999586253970034	0.9319815005414311	-1.6460885746307297	2.3489336082754	-0.14428112635051024	0.26959551403944954	-0.09078784390706492	-0.39273469552438706	0.04350808583249477	0.6369297369959707	1.1232708214084772	-0.15744106450319303	-1.4237595763544388	-0.9303810032829901	-0.9158709271049801	-1.1065251386359065	-0.42189973013192034	0.6981277768054669	0.524568874169866	0.3551631604405552	-0.44156563218166506	0.1245063689532877	-0.29965333967614344	-0.6122876797201613	0.4737490209377179	-1.6974124745351786	-1.340300830394556	1.3462369461822148	-1.2083871602689598	-0.14956915229776946	-1.1062935531501508	0.5274654323328118	-0.8622352157930527	0.8897245914074404	-1.9177570767375796	-1.4025381739057476	0.5952825988411842	0.02082864134371034	1.115039487474278	-1.2057791801194269	-0.26680053413263144	0.6482125657691887	-0.3693750600508308	-0.6137492041722085	0.40119802874797544	-1.0184124735706828	0.2522593810848875
motif_26	-1.810380399608115	-1.4444471151812024	1.239561926952086	0.15295204181324495	-0.34044036011392415	0.565784141716844	-0.5513104752487	-0.3632460728844726	-1.0810229889041414	-1.8214539807840024	-1.7335695755675793	2.451762665691758	2.022113399684519	-0.1608651738878905	-0.2610378176242959	-0.9038790231788667	-1.9746762258306523	-0.7397320502935146	-0.6974929415626846	1.012289656616118	-0.7332053411828184	-0.30759474154004385	0.10008458459196982	-1.6186756028340576	0.7533299636832386	0.3369873220076198	-0.05293458174263028	-2.5383015133861484	-2.9836677786528867	1.189447193311162	0.4093706232486418	0.3218639093079146	-0.8264511272920009	0.09488126308494763	-0.04808138745240291	1.1056242587876859	1.7871769364452152	1.21404796917414	-1.3456658999620086	0.21129005473496487	-0.9929552832748152	-0.6151934817773851	0.5280459102067553	-0.3381166985278241	-0.727880903333161	-1.820335514269247	-0.5052048403756851	2.3909513520433614	1.757574903882712	0.48113305508489507	-0.053507583481586775	-0.9563349237905876	-0.23584097018188743	-0.5991071766138358	-0.6272915845483235	-0.32747690185308886	1.0433307512430805	1.22873543071515	-0.03152177153060651	-0.018295084999170805	-0.9635951114353024	0.6130738330797537	0.2843198899805911	-0.6844964399965847	1.168742986074179	-0.6219892416688372	-1.8876766080394434	-0.1436345474917101	-0.061321940914167095	-1.5948394703168762	-1.1441305839572207	0.0901732496895584	-0.8038041804471017	0.3153682520906919	0.7393965435506389	0.1787467771000411	0.38143020483924234	0.2252327763311382	0.1771030689436532	0.8546747897415282	-0.8841285115535948	-0.7521111282302854	0.4493079878287828	-0.3612679505317307	0.10361710776730063
